"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"MXM00076843","FRANCISCO SARABIA, MX","2015-11-25","0.0","22.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2015-11-26","0.0","24.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2015-11-27","0.0","24.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2015-11-28","0.0","24.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2015-11-29","0.0","24.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2015-11-30",,"22.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2015-12-01","0.0","21.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2015-12-02","0.0","23.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2015-12-03","0.0","23.1","32.3","18.4"
"MXM00076843","FRANCISCO SARABIA, MX","2015-12-04","0.0","20.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2015-12-05","0.0","21.5",,
"MXM00076843","FRANCISCO SARABIA, MX","2015-12-06","0.0","21.4",,
"MXM00076843","FRANCISCO SARABIA, MX","2015-12-07","0.0","22.3","25.2","18.8"
"MXM00076843","FRANCISCO SARABIA, MX","2015-12-08",,"22.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2015-12-09","0.0","21.0",,
"MXM00076843","FRANCISCO SARABIA, MX","2015-12-10","0.0","23.8","29.9","18.4"
"MXM00076843","FRANCISCO SARABIA, MX","2015-12-11","0.0","24.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2015-12-12",,"25.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2015-12-13",,"26.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2015-12-14","0.0","25.4",,
"MXM00076843","FRANCISCO SARABIA, MX","2015-12-15",,"25.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2015-12-16","0.0","25.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2015-12-17",,"25.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2015-12-18","0.0","24.1","33.1","20.4"
"MXM00076843","FRANCISCO SARABIA, MX","2015-12-19",,"22.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2015-12-20",,"22.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2015-12-21",,"22.5",,
"MXM00076843","FRANCISCO SARABIA, MX","2015-12-22",,"24.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2015-12-23",,"24.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2015-12-24","0.0","23.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2015-12-25","0.0","25.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2015-12-26",,"25.3","35.0","17.0"
"MXM00076843","FRANCISCO SARABIA, MX","2015-12-27",,"25.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2015-12-28",,"24.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2015-12-29","0.0","23.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2015-12-30",,"24.4",,
"MXM00076843","FRANCISCO SARABIA, MX","2015-12-31",,"24.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-01-01",,"25.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-01-02","0.0","23.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-01-03",,"20.7","25.3","18.6"
"MXM00076843","FRANCISCO SARABIA, MX","2016-01-04",,"20.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-01-05",,"20.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-01-06",,"21.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-01-07","0.0","24.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-01-08","0.0","24.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-01-09",,"24.5",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-01-10","0.0","22.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-01-11","0.0","21.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-01-12","0.0","21.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-01-13","0.0","22.7","27.4","17.8"
"MXM00076843","FRANCISCO SARABIA, MX","2016-01-14","0.0","23.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-01-15","0.0","25.5",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-01-16","0.0","26.0",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-01-17","0.0","23.9","35.4","19.1"
"MXM00076843","FRANCISCO SARABIA, MX","2016-01-18","0.0","19.4",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-01-19","0.0","19.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-01-20","0.0","19.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-01-21","0.0","21.5",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-01-22","0.0","22.0",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-01-23","0.0","18.7","27.0","15.0"
"MXM00076843","FRANCISCO SARABIA, MX","2016-01-24","0.0","17.5",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-01-25","0.0","19.0",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-01-26","0.0","24.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-01-27","0.0","23.5",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-01-28","0.0","19.7","28.5","17.0"
"MXM00076843","FRANCISCO SARABIA, MX","2016-01-29","0.0","18.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-01-30","0.0","19.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-01-31","0.0","23.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-02-01","0.0","26.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-02-02","0.0","26.4",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-02-03","0.0","24.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-02-04","0.0","21.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-02-05","0.0","19.7","25.1","16.5"
"MXM00076843","FRANCISCO SARABIA, MX","2016-02-06","0.0","19.4",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-02-07","0.0","19.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-02-08","0.0","17.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-02-09","0.0","18.8","25.1","11.9"
"MXM00076843","FRANCISCO SARABIA, MX","2016-02-10","0.0","18.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-02-11","0.0","18.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-02-12","0.0","19.4",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-02-13","0.0","19.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-02-14","0.0","21.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-02-15","0.0","20.4",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-02-16","0.0","24.6","36.0","14.5"
"MXM00076843","FRANCISCO SARABIA, MX","2016-02-17","0.0","23.0",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-02-18","0.0","23.6","30.5","18.8"
"MXM00076843","FRANCISCO SARABIA, MX","2016-02-19","0.0","23.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-02-20","0.0","25.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-02-21","0.0","24.4",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-02-22","0.0","25.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-02-23","0.0","26.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-02-24","0.0","24.4",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-02-25","0.0","19.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-02-26","0.0","18.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-02-27","0.0","21.0","26.5","15.5"
"MXM00076843","FRANCISCO SARABIA, MX","2016-02-28","0.0","21.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-02-29","0.0","22.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-03-01","0.0","23.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-03-02","0.0","24.3","34.3","17.3"
"MXM00076843","FRANCISCO SARABIA, MX","2016-03-03","0.0","21.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-03-04","1.3","21.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-03-05","1.5","23.5",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-03-06","0.0","24.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-03-07","0.0","25.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-03-08","0.0","26.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-03-09","0.0","27.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-03-10","0.0","27.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-03-11","0.0","27.4",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-03-12","0.0","27.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-03-13","0.0","27.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-03-14","0.0","28.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-03-15","0.0","29.3","39.0","20.0"
"MXM00076843","FRANCISCO SARABIA, MX","2016-03-16","0.0","29.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-03-17","0.0","29.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-03-18","0.0","28.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-03-19","0.0","27.5",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-03-20","0.0","26.4","38.4","18.5"
"MXM00076843","FRANCISCO SARABIA, MX","2016-03-21","0.0","22.5","28.4","18.6"
"MXM00076843","FRANCISCO SARABIA, MX","2016-03-22","0.0","21.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-03-23",,"27.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-03-24","0.0","29.0",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-03-25","0.0","28.4",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-03-26","0.0","27.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-03-27","0.0","29.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-03-28","0.0","30.1","40.4","22.1"
"MXM00076843","FRANCISCO SARABIA, MX","2016-03-29","0.0","29.5",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-03-30","0.0","30.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-03-31","0.0","29.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-04-01","0.0","29.0",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-04-02","0.0","26.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-04-03","0.0","24.1","30.8","19.4"
"MXM00076843","FRANCISCO SARABIA, MX","2016-04-04","0.0","23.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-04-05","0.0","24.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-04-06","0.0","26.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-04-07","0.0","27.6","36.6","20.8"
"MXM00076843","FRANCISCO SARABIA, MX","2016-04-08","0.0","26.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-04-09","0.0","26.4",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-04-10","0.0","27.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-04-11","0.0","28.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-04-12","0.0","30.3","40.2","20.8"
"MXM00076843","FRANCISCO SARABIA, MX","2016-04-13","0.0","30.7","40.0","21.8"
"MXM00076843","FRANCISCO SARABIA, MX","2016-04-14","0.0","29.5","40.8","21.8"
"MXM00076843","FRANCISCO SARABIA, MX","2016-04-15","0.0","28.5",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-04-16","0.0","29.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-04-17","0.0","29.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-04-18","0.0","29.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-04-19","0.0","28.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-04-20","0.0","27.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-04-21","0.0","28.3","36.0","22.7"
"MXM00076843","FRANCISCO SARABIA, MX","2016-04-22","0.0","28.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-04-23","0.0","27.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-04-24","0.0","27.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-04-25","2.5","28.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-04-26","0.0","31.9","41.0","19.1"
"MXM00076843","FRANCISCO SARABIA, MX","2016-04-27","0.0","30.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-04-28","0.0","30.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-04-29","0.0","30.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-04-30","0.0","29.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-05-01","0.0","30.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-05-02","0.0","31.0","41.0","21.4"
"MXM00076843","FRANCISCO SARABIA, MX","2016-05-03","0.0","30.8","41.0","23.5"
"MXM00076843","FRANCISCO SARABIA, MX","2016-05-04","0.0","28.7","37.5","24.3"
"MXM00076843","FRANCISCO SARABIA, MX","2016-05-05","0.0","26.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-05-06","0.5","26.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-05-07","0.0","25.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-05-08","0.0","26.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-05-09","0.0","29.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-05-10","0.0","30.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-05-11","0.0","30.6","39.5","23.0"
"MXM00076843","FRANCISCO SARABIA, MX","2016-05-12","0.0","29.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-05-13","0.0","28.4","38.1","24.4"
"MXM00076843","FRANCISCO SARABIA, MX","2016-05-14","0.0","27.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-05-15","0.0","29.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-05-16","0.0","29.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-05-17","0.0","31.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-05-18","0.0","29.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-05-19","0.0","27.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-05-20","7.4","28.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-05-21","0.0","29.3","38.8","22.6"
"MXM00076843","FRANCISCO SARABIA, MX","2016-05-22","1.3","30.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-05-23","0.0","30.5",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-05-24","10.9","28.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-05-25","1.8","29.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-05-26","0.0","30.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-05-27","0.0","30.9","39.4","24.2"
"MXM00076843","FRANCISCO SARABIA, MX","2016-05-28","0.0","28.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-05-29","6.4","27.4",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-05-30","0.8","29.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-05-31","0.3","28.0",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-06-01","0.0","29.4",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-06-02","0.0","27.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-06-03","0.0","25.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-06-04","15.7","24.0",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-06-05","45.2","23.5","34.4","20.9"
"MXM00076843","FRANCISCO SARABIA, MX","2016-06-06","57.4","24.3","30.1","20.9"
"MXM00076843","FRANCISCO SARABIA, MX","2016-06-07","0.3","23.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-06-08","18.3","25.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-06-09","0.0","26.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-06-10","0.0","25.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-06-11","0.0","26.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-06-12","0.0","25.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-06-13","2.3","24.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-06-14","29.2","25.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-06-15","0.0","27.5",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-06-16","1.3","25.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-06-17","3.3","25.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-06-18","0.0","24.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-06-19","0.0","25.4",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-06-20","4.6","24.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-06-21","0.0","25.8","31.2","22.0"
"MXM00076843","FRANCISCO SARABIA, MX","2016-06-22","0.0","25.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-06-23","0.0","25.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-06-24","0.0","26.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-06-25","6.4","25.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-06-26","0.0","27.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-06-27","13.7","26.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-06-28","1.0","24.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-06-29","0.0","25.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-06-30","0.3","26.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-07-01","0.0","27.0",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-07-02","0.0","27.6","33.5","22.6"
"MXM00076843","FRANCISCO SARABIA, MX","2016-07-03","0.0","26.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-07-04","2.0","26.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-07-05","40.1","24.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-07-06","0.0","26.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-07-07","0.0","25.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-07-08","0.0","26.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-07-09","0.0","25.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-07-10","3.3","24.5",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-07-11","0.3","25.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-07-12","8.9","26.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-07-13","0.0","24.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-07-14","4.8","25.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-07-15","0.0","26.2","33.8","21.0"
"MXM00076843","FRANCISCO SARABIA, MX","2016-07-16","0.0","25.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-07-17","4.8","24.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-07-18","2.3","26.0",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-07-19","1.0","26.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-07-20","0.5","25.5",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-07-21","3.0","24.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-07-22","3.0","25.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-07-23","0.0","25.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-07-24","0.0","25.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-07-25","4.3","24.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-07-26","7.9","26.0",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-07-27","0.0","26.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-07-28","0.3","26.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-07-29","18.8","26.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-07-30","0.0","24.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-07-31","19.6","24.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-08-01","0.0","25.8","33.0","18.3"
"MXM00076843","FRANCISCO SARABIA, MX","2016-08-02","0.3","25.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-08-03","0.0","27.1","32.8","21.7"
"MXM00076843","FRANCISCO SARABIA, MX","2016-08-04","1.0","25.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-08-05","7.9","22.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-08-06","0.0","24.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-08-07","0.0","26.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-08-08","0.0","26.5",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-08-09","29.0","24.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-08-10","0.0","27.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-08-11","0.0","26.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-08-12","0.3","26.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-08-13","0.0","26.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-08-14","0.0","24.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-08-15","8.9","23.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-08-16","22.1","25.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-08-17","49.3","23.5",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-08-18","0.0","25.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-08-19","16.5","24.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-08-20","0.0","26.7","33.8","20.8"
"MXM00076843","FRANCISCO SARABIA, MX","2016-08-21","1.3","26.5",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-08-22","0.0","24.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-08-23","5.6","24.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-08-24","0.0","25.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-08-25","0.0","26.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-08-26","0.0","26.5",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-08-27","0.8","26.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-08-28","0.0","25.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-08-29","2.0","24.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-08-30","38.4","24.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-08-31","1.0","24.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-09-01","3.6","25.4","33.2","22.0"
"MXM00076843","FRANCISCO SARABIA, MX","2016-09-02","0.0","26.3","33.0","23.0"
"MXM00076843","FRANCISCO SARABIA, MX","2016-09-03","108.5","22.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-09-04","20.8","23.8","31.2","21.0"
"MXM00076843","FRANCISCO SARABIA, MX","2016-09-05","0.0","25.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-09-06","0.0","24.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-09-07","6.6","25.5",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-09-08","0.0","25.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-09-09","0.0","25.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-09-10","0.0","25.4",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-09-11","1.5","24.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-09-12","0.0","25.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-09-13","0.0","23.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-09-14","21.6","24.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-09-15","5.3","24.4",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-09-16","33.8","24.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-09-17","25.9","23.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-09-18","0.0","25.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-09-19","0.3","25.0",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-09-20","0.0","25.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-09-21","0.0","24.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-09-22","0.0","24.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-09-23","1.5","24.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-09-24","21.6","23.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-09-25","4.1","24.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-09-26","0.0","24.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-09-27","43.4","23.4",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-09-28","1.8","25.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-09-29","0.0","25.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-09-30","0.0","25.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-10-01","5.3","24.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-10-02","3.3","24.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-10-03","0.0","25.8","33.4","20.6"
"MXM00076843","FRANCISCO SARABIA, MX","2016-10-04","0.0","25.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-10-05","0.5","25.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-10-06","0.5","24.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-10-07","0.0","25.3","33.7","21.1"
"MXM00076843","FRANCISCO SARABIA, MX","2016-10-08","9.9","25.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-10-09","0.0","24.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-10-10","0.5","24.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-10-11","1.5","24.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-10-12","0.0","25.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-10-13","0.0","25.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-10-14","0.0","24.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-10-15","0.0","24.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-10-16","0.0","25.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-10-17","0.0","25.0",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-10-18","0.0","24.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-10-19","16.8","24.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-10-20","0.0","24.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-10-21","0.0","25.0",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-10-22","0.0","24.9",,
